SA2_CODE,STATE,SA2_NAME,TIME,VALUE
41064,SA,Warradale,2001,12179
41064,SA,Warradale,2002,12050
41064,SA,Warradale,2003,11993
41064,SA,Warradale,2004,11908
41064,SA,Warradale,2005,11933
41064,SA,Warradale,2006,12108
41064,SA,Warradale,2007,12359
41064,SA,Warradale,2008,12613
41064,SA,Warradale,2009,12959
41064,SA,Warradale,2010,13323
41064,SA,Warradale,2011,13562
41064,SA,Warradale,2012,13871
41064,SA,Warradale,2013,14066
41064,SA,Warradale,2014,14313
41064,SA,Warradale,2015,14540
41064,SA,Warradale,2016,14790
41065,SA,Belair,1991,5086
41065,SA,Belair,1992,5091
41065,SA,Belair,1993,4989
41065,SA,Belair,1994,4867
41065,SA,Belair,1995,4730
41065,SA,Belair,1996,4693
41065,SA,Belair,1997,4731
41065,SA,Belair,1998,4767
41065,SA,Belair,1999,4812
41065,SA,Belair,2000,4850
41065,SA,Belair,2001,4892
41065,SA,Belair,2002,4847
41065,SA,Belair,2003,4787
41065,SA,Belair,2004,4756
41065,SA,Belair,2005,4721
41065,SA,Belair,2006,4715
41065,SA,Belair,2007,4700
41065,SA,Belair,2008,4704
41065,SA,Belair,2009,4697
41065,SA,Belair,2010,4696
41065,SA,Belair,2011,4698
41065,SA,Belair,2012,4692
41065,SA,Belair,2013,4684
41065,SA,Belair,2014,4690
41065,SA,Belair,2015,4663
41065,SA,Belair,2016,4635
41066,SA,Bellevue Heights,1991,7812
41066,SA,Bellevue Heights,1992,7810
41066,SA,Bellevue Heights,1993,7688
41066,SA,Bellevue Heights,1994,7545
41066,SA,Bellevue Heights,1995,7436
41066,SA,Bellevue Heights,1996,7400
41066,SA,Bellevue Heights,1997,7411
41066,SA,Bellevue Heights,1998,7401
41066,SA,Bellevue Heights,1999,7412
41066,SA,Bellevue Heights,2000,7417
41066,SA,Bellevue Heights,2001,7424
41066,SA,Bellevue Heights,2002,7430
41066,SA,Bellevue Heights,2003,7437
41066,SA,Bellevue Heights,2004,7470
41066,SA,Bellevue Heights,2005,7506
41066,SA,Bellevue Heights,2006,7586
41066,SA,Bellevue Heights,2007,7610
41066,SA,Bellevue Heights,2008,7585
41066,SA,Bellevue Heights,2009,7565
41066,SA,Bellevue Heights,2010,7532
41066,SA,Bellevue Heights,2011,7522
41066,SA,Bellevue Heights,2012,7540
41066,SA,Bellevue Heights,2013,7598
41066,SA,Bellevue Heights,2014,7656
41066,SA,Bellevue Heights,2015,7677
41066,SA,Bellevue Heights,2016,7665
41067,SA,Blackwood,1991,10756
41067,SA,Blackwood,1992,10763
41067,SA,Blackwood,1993,10481
41067,SA,Blackwood,1994,10317
41067,SA,Blackwood,1995,10135
41067,SA,Blackwood,1996,9984
41067,SA,Blackwood,1997,10047
41067,SA,Blackwood,1998,10104
41067,SA,Blackwood,1999,10180
41067,SA,Blackwood,2000,10245
41067,SA,Blackwood,2001,10314
41067,SA,Blackwood,2002,10515
41067,SA,Blackwood,2003,10681
41067,SA,Blackwood,2004,10789
41067,SA,Blackwood,2005,10893
41067,SA,Blackwood,2006,11034
41067,SA,Blackwood,2007,11105
41067,SA,Blackwood,2008,11202
41067,SA,Blackwood,2009,11374
41067,SA,Blackwood,2010,11485
41067,SA,Blackwood,2011,11531
41067,SA,Blackwood,2012,11602
41067,SA,Blackwood,2013,11637
41067,SA,Blackwood,2014,11744
41067,SA,Blackwood,2015,11808
41067,SA,Blackwood,2016,11873
41068,SA,Colonel Light Gardens,1991,15125
41068,SA,Colonel Light Gardens,1992,15237
41068,SA,Colonel Light Gardens,1993,15213
41068,SA,Colonel Light Gardens,1994,15180
41068,SA,Colonel Light Gardens,1995,15126
41068,SA,Colonel Light Gardens,1996,15110
41068,SA,Colonel Light Gardens,1997,15082
41068,SA,Colonel Light Gardens,1998,15046
41068,SA,Colonel Light Gardens,1999,15039
41068,SA,Colonel Light Gardens,2000,15015
41068,SA,Colonel Light Gardens,2001,14997
41068,SA,Colonel Light Gardens,2002,15009
41068,SA,Colonel Light Gardens,2003,15056
41068,SA,Colonel Light Gardens,2004,15071
41068,SA,Colonel Light Gardens,2005,15188
41068,SA,Colonel Light Gardens,2006,15269
41068,SA,Colonel Light Gardens,2007,15393
41068,SA,Colonel Light Gardens,2008,15417
41068,SA,Colonel Light Gardens,2009,15489
41068,SA,Colonel Light Gardens,2010,15530
41068,SA,Colonel Light Gardens,2011,15528
41068,SA,Colonel Light Gardens,2012,15627
41068,SA,Colonel Light Gardens,2013,15667
41068,SA,Colonel Light Gardens,2014,15756
41068,SA,Colonel Light Gardens,2015,15756
41068,SA,Colonel Light Gardens,2016,15704
41069,SA,Mitcham (SA),1991,15337
41069,SA,Mitcham (SA),1992,15489
41069,SA,Mitcham (SA),1993,15447
41069,SA,Mitcham (SA),1994,15431
41069,SA,Mitcham (SA),1995,15397
41069,SA,Mitcham (SA),1996,15397
41069,SA,Mitcham (SA),1997,15449
41069,SA,Mitcham (SA),1998,15493
41069,SA,Mitcham (SA),1999,15566
41069,SA,Mitcham (SA),2000,15622
41069,SA,Mitcham (SA),2001,15685
41069,SA,Mitcham (SA),2002,15710
41069,SA,Mitcham (SA),2003,15818
41069,SA,Mitcham (SA),2004,15807
41069,SA,Mitcham (SA),2005,15868
41069,SA,Mitcham (SA),2006,15939
41069,SA,Mitcham (SA),2007,16070
41069,SA,Mitcham (SA),2008,16112
41069,SA,Mitcham (SA),2009,16252
41069,SA,Mitcham (SA),2010,16299
41069,SA,Mitcham (SA),2011,16343
41069,SA,Mitcham (SA),2012,16462
41069,SA,Mitcham (SA),2013,16552
41069,SA,Mitcham (SA),2014,16636
41069,SA,Mitcham (SA),2015,16710
41069,SA,Mitcham (SA),2016,16712
41070,SA,Panorama,1991,8202
41070,SA,Panorama,1992,8150
41070,SA,Panorama,1993,7981
41070,SA,Panorama,1994,7789
41070,SA,Panorama,1995,7647
41070,SA,Panorama,1996,7564
41070,SA,Panorama,1997,7548
41070,SA,Panorama,1998,7540
41070,SA,Panorama,1999,7541
41070,SA,Panorama,2000,7522
41070,SA,Panorama,2001,7515
41070,SA,Panorama,2002,7574
41070,SA,Panorama,2003,7730
41070,SA,Panorama,2004,7776
41070,SA,Panorama,2005,7772
41070,SA,Panorama,2006,7796
41070,SA,Panorama,2007,7805
41070,SA,Panorama,2008,7883
41070,SA,Panorama,2009,7964
41070,SA,Panorama,2010,8041
41070,SA,Panorama,2011,8095
41070,SA,Panorama,2012,8162
41070,SA,Panorama,2013,8277
41070,SA,Panorama,2014,8391
41070,SA,Panorama,2015,8410
41070,SA,Panorama,2016,8425
41071,SA,Aberfoyle Park,1991,9906
41071,SA,Aberfoyle Park,1992,10233
41071,SA,Aberfoyle Park,1993,10566
41071,SA,Aberfoyle Park,1994,10951
41071,SA,Aberfoyle Park,1995,11373
41071,SA,Aberfoyle Park,1996,11518
41071,SA,Aberfoyle Park,1997,11641
41071,SA,Aberfoyle Park,1998,11765
41071,SA,Aberfoyle Park,1999,11997
41071,SA,Aberfoyle Park,2000,12146
41071,SA,Aberfoyle Park,2001,12307
41071,SA,Aberfoyle Park,2002,12377
41071,SA,Aberfoyle Park,2003,12433
41071,SA,Aberfoyle Park,2004,12385
41071,SA,Aberfoyle Park,2005,12415
41071,SA,Aberfoyle Park,2006,12454
41071,SA,Aberfoyle Park,2007,12414
41071,SA,Aberfoyle Park,2008,12356
41071,SA,Aberfoyle Park,2009,12251
41071,SA,Aberfoyle Park,2010,12207
41071,SA,Aberfoyle Park,2011,12146
41071,SA,Aberfoyle Park,2012,12138
41071,SA,Aberfoyle Park,2013,12095
41071,SA,Aberfoyle Park,2014,12083
41071,SA,Aberfoyle Park,2015,12023
41071,SA,Aberfoyle Park,2016,11930
41072,SA,Aldinga,1991,6245
41072,SA,Aldinga,1992,6528
41072,SA,Aldinga,1993,6683
41072,SA,Aldinga,1994,6831
41072,SA,Aldinga,1995,6983
41072,SA,Aldinga,1996,7058
41072,SA,Aldinga,1997,7300
41072,SA,Aldinga,1998,7526
41072,SA,Aldinga,1999,7759
41072,SA,Aldinga,2000,8108
41072,SA,Aldinga,2001,8373
41072,SA,Aldinga,2002,8680
41072,SA,Aldinga,2003,8825
41072,SA,Aldinga,2004,8887
41072,SA,Aldinga,2005,9312
41072,SA,Aldinga,2006,9849
41072,SA,Aldinga,2007,10740
41072,SA,Aldinga,2008,11593
41072,SA,Aldinga,2009,12566
41072,SA,Aldinga,2010,13532
41072,SA,Aldinga,2011,14384
41072,SA,Aldinga,2012,14875
41072,SA,Aldinga,2013,15210
41072,SA,Aldinga,2014,15511
41072,SA,Aldinga,2015,15784
41072,SA,Aldinga,2016,15983
41073,SA,Christie Downs,1991,8000
41073,SA,Christie Downs,1992,8193
41073,SA,Christie Downs,1993,8196
41073,SA,Christie Downs,1994,8061
41073,SA,Christie Downs,1995,7935
41073,SA,Christie Downs,1996,7832
41073,SA,Christie Downs,1997,7754
41073,SA,Christie Downs,1998,7732
41073,SA,Christie Downs,1999,7758
41073,SA,Christie Downs,2000,7762
41073,SA,Christie Downs,2001,7707
41073,SA,Christie Downs,2002,7752
41073,SA,Christie Downs,2003,7847
41073,SA,Christie Downs,2004,7876
41073,SA,Christie Downs,2005,7900
41073,SA,Christie Downs,2006,7876
41073,SA,Christie Downs,2007,7969
41073,SA,Christie Downs,2008,8094
41073,SA,Christie Downs,2009,8323
41073,SA,Christie Downs,2010,8565
41073,SA,Christie Downs,2011,8820
41073,SA,Christie Downs,2012,8974
41073,SA,Christie Downs,2013,9113
41073,SA,Christie Downs,2014,9281
41073,SA,Christie Downs,2015,9446
41073,SA,Christie Downs,2016,9570
41074,SA,Christies Beach,1991,10054
41074,SA,Christies Beach,1992,10257
41074,SA,Christies Beach,1993,10258
41074,SA,Christies Beach,1994,10090
41074,SA,Christies Beach,1995,9893
41074,SA,Christies Beach,1996,9736
41074,SA,Christies Beach,1997,9879
41074,SA,Christies Beach,1998,9955
41074,SA,Christies Beach,1999,9967
41074,SA,Christies Beach,2000,9980
41074,SA,Christies Beach,2001,9995
41074,SA,Christies Beach,2002,9892
41074,SA,Christies Beach,2003,9749
41074,SA,Christies Beach,2004,9721
41074,SA,Christies Beach,2005,9705
41074,SA,Christies Beach,2006,9739
41074,SA,Christies Beach,2007,9753
41074,SA,Christies Beach,2008,9858
41074,SA,Christies Beach,2009,9912
41074,SA,Christies Beach,2010,10017
41074,SA,Christies Beach,2011,10075
41074,SA,Christies Beach,2012,10117
41074,SA,Christies Beach,2013,10129
41074,SA,Christies Beach,2014,10140
41074,SA,Christies Beach,2015,10169
41074,SA,Christies Beach,2016,10148
41075,SA,Clarendon,1991,2581
41075,SA,Clarendon,1992,2623
41075,SA,Clarendon,1993,2636
41075,SA,Clarendon,1994,2658
41075,SA,Clarendon,1995,2675
41075,SA,Clarendon,1996,2685
41075,SA,Clarendon,1997,2683
41075,SA,Clarendon,1998,2679
41075,SA,Clarendon,1999,2681
41075,SA,Clarendon,2000,2679
41075,SA,Clarendon,2001,2679
41075,SA,Clarendon,2002,2667
41075,SA,Clarendon,2003,2641
41075,SA,Clarendon,2004,2630
41075,SA,Clarendon,2005,2627
41075,SA,Clarendon,2006,2633
41075,SA,Clarendon,2007,2674
41075,SA,Clarendon,2008,2685
41075,SA,Clarendon,2009,2700
41075,SA,Clarendon,2010,2720
41075,SA,Clarendon,2011,2714
41075,SA,Clarendon,2012,2733
41075,SA,Clarendon,2013,2738
41075,SA,Clarendon,2014,2749
41075,SA,Clarendon,2015,2767
41075,SA,Clarendon,2016,2776
41076,SA,Coromandel Valley,1991,4072
41076,SA,Coromandel Valley,1992,4120
41076,SA,Coromandel Valley,1993,4102
41076,SA,Coromandel Valley,1994,4093
41076,SA,Coromandel Valley,1995,4080
41076,SA,Coromandel Valley,1996,4077
41076,SA,Coromandel Valley,1997,4095
41076,SA,Coromandel Valley,1998,4101
41076,SA,Coromandel Valley,1999,4118
41076,SA,Coromandel Valley,2000,4159
41076,SA,Coromandel Valley,2001,4181
41076,SA,Coromandel Valley,2002,4263
41076,SA,Coromandel Valley,2003,4314
41076,SA,Coromandel Valley,2004,4320
41076,SA,Coromandel Valley,2005,4376
41076,SA,Coromandel Valley,2006,4436
41076,SA,Coromandel Valley,2007,4438
41076,SA,Coromandel Valley,2008,4464
41076,SA,Coromandel Valley,2009,4470
41076,SA,Coromandel Valley,2010,4441
41076,SA,Coromandel Valley,2011,4398
41076,SA,Coromandel Valley,2012,4424
41076,SA,Coromandel Valley,2013,4461
41076,SA,Coromandel Valley,2014,4477
41076,SA,Coromandel Valley,2015,4484
41076,SA,Coromandel Valley,2016,4477
41077,SA,Flagstaff Hill,1991,8824
41077,SA,Flagstaff Hill,1992,9035
41077,SA,Flagstaff Hill,1993,9100
41077,SA,Flagstaff Hill,1994,9152
41077,SA,Flagstaff Hill,1995,9210
41077,SA,Flagstaff Hill,1996,9241
41077,SA,Flagstaff Hill,1997,9371
41077,SA,Flagstaff Hill,1998,9497
41077,SA,Flagstaff Hill,1999,9640
41077,SA,Flagstaff Hill,2000,9772
41077,SA,Flagstaff Hill,2001,9909
41077,SA,Flagstaff Hill,2002,9965
41077,SA,Flagstaff Hill,2003,10050
41077,SA,Flagstaff Hill,2004,10069
41077,SA,Flagstaff Hill,2005,10167
41077,SA,Flagstaff Hill,2006,10253
41077,SA,Flagstaff Hill,2007,10256
41077,SA,Flagstaff Hill,2008,10360
41077,SA,Flagstaff Hill,2009,10574
41077,SA,Flagstaff Hill,2010,10658
41077,SA,Flagstaff Hill,2011,10741
41077,SA,Flagstaff Hill,2012,10812
41077,SA,Flagstaff Hill,2013,10805
41077,SA,Flagstaff Hill,2014,10786
41077,SA,Flagstaff Hill,2015,10748
41077,SA,Flagstaff Hill,2016,10713
41078,SA,Hackham - Onkaparinga Hills,1991,5184
41078,SA,Hackham - Onkaparinga Hills,1992,5435
41078,SA,Hackham - Onkaparinga Hills,1993,5807
41078,SA,Hackham - Onkaparinga Hills,1994,6133
41078,SA,Hackham - Onkaparinga Hills,1995,6238
41078,SA,Hackham - Onkaparinga Hills,1996,6216
41078,SA,Hackham - Onkaparinga Hills,1997,6221
41078,SA,Hackham - Onkaparinga Hills,1998,6205
41078,SA,Hackham - Onkaparinga Hills,1999,6227
41078,SA,Hackham - Onkaparinga Hills,2000,6234
41078,SA,Hackham - Onkaparinga Hills,2001,6209
41078,SA,Hackham - Onkaparinga Hills,2002,6199
41078,SA,Hackham - Onkaparinga Hills,2003,6215
41078,SA,Hackham - Onkaparinga Hills,2004,6248
41078,SA,Hackham - Onkaparinga Hills,2005,6281
41078,SA,Hackham - Onkaparinga Hills,2006,6432
41078,SA,Hackham - Onkaparinga Hills,2007,6505
41078,SA,Hackham - Onkaparinga Hills,2008,6568
41078,SA,Hackham - Onkaparinga Hills,2009,6606
41078,SA,Hackham - Onkaparinga Hills,2010,6622
41078,SA,Hackham - Onkaparinga Hills,2011,6580
41078,SA,Hackham - Onkaparinga Hills,2012,6614
41078,SA,Hackham - Onkaparinga Hills,2013,6604
41078,SA,Hackham - Onkaparinga Hills,2014,6626
41078,SA,Hackham - Onkaparinga Hills,2015,6601
41078,SA,Hackham - Onkaparinga Hills,2016,6541
41079,SA,Hackham West - Huntfield Heights,1991,8822
41079,SA,Hackham West - Huntfield Heights,1992,8755
41079,SA,Hackham West - Huntfield Heights,1993,8596
41079,SA,Hackham West - Huntfield Heights,1994,8224
41079,SA,Hackham West - Huntfield Heights,1995,8068
41079,SA,Hackham West - Huntfield Heights,1996,8014
41079,SA,Hackham West - Huntfield Heights,1997,7921
41079,SA,Hackham West - Huntfield Heights,1998,7833
41079,SA,Hackham West - Huntfield Heights,1999,7798
41079,SA,Hackham West - Huntfield Heights,2000,7774
41079,SA,Hackham West - Huntfield Heights,2001,7740
41079,SA,Hackham West - Huntfield Heights,2002,7714
41079,SA,Hackham West - Huntfield Heights,2003,7648
41079,SA,Hackham West - Huntfield Heights,2004,7514
41079,SA,Hackham West - Huntfield Heights,2005,7449
41079,SA,Hackham West - Huntfield Heights,2006,7447
41079,SA,Hackham West - Huntfield Heights,2007,7546
41079,SA,Hackham West - Huntfield Heights,2008,7624
41079,SA,Hackham West - Huntfield Heights,2009,7644
41079,SA,Hackham West - Huntfield Heights,2010,7697
41079,SA,Hackham West - Huntfield Heights,2011,7678
41079,SA,Hackham West - Huntfield Heights,2012,7678
41079,SA,Hackham West - Huntfield Heights,2013,7655
41079,SA,Hackham West - Huntfield Heights,2014,7633
41079,SA,Hackham West - Huntfield Heights,2015,7603
41079,SA,Hackham West - Huntfield Heights,2016,7566
41080,SA,Happy Valley,1991,14080
41080,SA,Happy Valley,1992,14097
41080,SA,Happy Valley,1993,14073
41080,SA,Happy Valley,1994,13956
41080,SA,Happy Valley,1995,13791
41080,SA,Happy Valley,1996,13739
41080,SA,Happy Valley,1997,13729
41080,SA,Happy Valley,1998,13755
41080,SA,Happy Valley,1999,13774
41080,SA,Happy Valley,2000,13787
41080,SA,Happy Valley,2001,13796
41080,SA,Happy Valley,2002,13809
41080,SA,Happy Valley,2003,13851
41080,SA,Happy Valley,2004,14093
41080,SA,Happy Valley,2005,14139
41080,SA,Happy Valley,2006,14144
41080,SA,Happy Valley,2007,14146
41080,SA,Happy Valley,2008,14114
41080,SA,Happy Valley,2009,14068
41080,SA,Happy Valley,2010,14069
41080,SA,Happy Valley,2011,14059
41080,SA,Happy Valley,2012,14045
41080,SA,Happy Valley,2013,14040
41080,SA,Happy Valley,2014,13957
41080,SA,Happy Valley,2015,13866
41080,SA,Happy Valley,2016,13767
41081,SA,Happy Valley Reservoir,1991,0
41081,SA,Happy Valley Reservoir,1992,0
41081,SA,Happy Valley Reservoir,1993,0
41081,SA,Happy Valley Reservoir,1994,0
41081,SA,Happy Valley Reservoir,1995,0
41081,SA,Happy Valley Reservoir,1996,0
41081,SA,Happy Valley Reservoir,1997,0
41081,SA,Happy Valley Reservoir,1998,0
41081,SA,Happy Valley Reservoir,1999,0
41081,SA,Happy Valley Reservoir,2000,0
41081,SA,Happy Valley Reservoir,2001,0
41081,SA,Happy Valley Reservoir,2002,0
41081,SA,Happy Valley Reservoir,2003,0
41081,SA,Happy Valley Reservoir,2004,0
41081,SA,Happy Valley Reservoir,2005,0
41081,SA,Happy Valley Reservoir,2006,0
41081,SA,Happy Valley Reservoir,2007,0
41081,SA,Happy Valley Reservoir,2008,0
41081,SA,Happy Valley Reservoir,2009,0
41081,SA,Happy Valley Reservoir,2010,0
41081,SA,Happy Valley Reservoir,2011,0
41081,SA,Happy Valley Reservoir,2012,0
41081,SA,Happy Valley Reservoir,2013,0
41081,SA,Happy Valley Reservoir,2014,0
41081,SA,Happy Valley Reservoir,2015,0
41081,SA,Happy Valley Reservoir,2016,0
41082,SA,Lonsdale,1991,25
41082,SA,Lonsdale,1992,26
41082,SA,Lonsdale,1993,26
41082,SA,Lonsdale,1994,26
41082,SA,Lonsdale,1995,25
41082,SA,Lonsdale,1996,25
41082,SA,Lonsdale,1997,25
41082,SA,Lonsdale,1998,25
41082,SA,Lonsdale,1999,25
41082,SA,Lonsdale,2000,25
41082,SA,Lonsdale,2001,25
41082,SA,Lonsdale,2002,25
41082,SA,Lonsdale,2003,25
41082,SA,Lonsdale,2004,25
41082,SA,Lonsdale,2005,25
41082,SA,Lonsdale,2006,25
41082,SA,Lonsdale,2007,25
41082,SA,Lonsdale,2008,25
41082,SA,Lonsdale,2009,26
41082,SA,Lonsdale,2010,26
41082,SA,Lonsdale,2011,26
41082,SA,Lonsdale,2012,26
41082,SA,Lonsdale,2013,26
41082,SA,Lonsdale,2014,26
41082,SA,Lonsdale,2015,26
41082,SA,Lonsdale,2016,26
41083,SA,McLaren Vale,1991,3982
41083,SA,McLaren Vale,1992,4202
41083,SA,McLaren Vale,1993,4331
41083,SA,McLaren Vale,1994,4387
41083,SA,McLaren Vale,1995,4476
41083,SA,McLaren Vale,1996,4522
41083,SA,McLaren Vale,1997,4590
41083,SA,McLaren Vale,1998,4626
41083,SA,McLaren Vale,1999,4712
41083,SA,McLaren Vale,2000,4810
41083,SA,McLaren Vale,2001,4852
41083,SA,McLaren Vale,2002,4937
41083,SA,McLaren Vale,2003,5062
41083,SA,McLaren Vale,2004,5103
41083,SA,McLaren Vale,2005,5170
41083,SA,McLaren Vale,2006,5203
41083,SA,McLaren Vale,2007,5346
41083,SA,McLaren Vale,2008,5429
41083,SA,McLaren Vale,2009,5562
41083,SA,McLaren Vale,2010,5770
41083,SA,McLaren Vale,2011,5842
41083,SA,McLaren Vale,2012,5934
41083,SA,McLaren Vale,2013,6008
41083,SA,McLaren Vale,2014,6101
41083,SA,McLaren Vale,2015,6161
41083,SA,McLaren Vale,2016,6153
41084,SA,Morphett Vale - East,1991,13436
41084,SA,Morphett Vale - East,1992,14092
41084,SA,Morphett Vale - East,1993,14275
41084,SA,Morphett Vale - East,1994,14253
41084,SA,Morphett Vale - East,1995,14236
41084,SA,Morphett Vale - East,1996,14150
41084,SA,Morphett Vale - East,1997,14124
41084,SA,Morphett Vale - East,1998,14145
41084,SA,Morphett Vale - East,1999,14282
41084,SA,Morphett Vale - East,2000,14380
41084,SA,Morphett Vale - East,2001,14369
41084,SA,Morphett Vale - East,2002,14311
41084,SA,Morphett Vale - East,2003,14161
41084,SA,Morphett Vale - East,2004,13974
41084,SA,Morphett Vale - East,2005,13904
41084,SA,Morphett Vale - East,2006,13810
41084,SA,Morphett Vale - East,2007,13810
41084,SA,Morphett Vale - East,2008,13790
41084,SA,Morphett Vale - East,2009,13777
41084,SA,Morphett Vale - East,2010,13771
41084,SA,Morphett Vale - East,2011,13736
41084,SA,Morphett Vale - East,2012,13810
41084,SA,Morphett Vale - East,2013,13811
41084,SA,Morphett Vale - East,2014,13806
41084,SA,Morphett Vale - East,2015,13805
41084,SA,Morphett Vale - East,2016,13743
41085,SA,Morphett Vale - West,1991,12513
41085,SA,Morphett Vale - West,1992,12201
41085,SA,Morphett Vale - West,1993,11587
41085,SA,Morphett Vale - West,1994,11231
41085,SA,Morphett Vale - West,1995,10882
41085,SA,Morphett Vale - West,1996,10691
41085,SA,Morphett Vale - West,1997,10671
41085,SA,Morphett Vale - West,1998,10543
41085,SA,Morphett Vale - West,1999,10331
41085,SA,Morphett Vale - West,2000,10150
41085,SA,Morphett Vale - West,2001,9966
41085,SA,Morphett Vale - West,2002,9909
41085,SA,Morphett Vale - West,2003,9806
41085,SA,Morphett Vale - West,2004,9823
41085,SA,Morphett Vale - West,2005,9790
41085,SA,Morphett Vale - West,2006,9738
41085,SA,Morphett Vale - West,2007,9580
41085,SA,Morphett Vale - West,2008,9490
41085,SA,Morphett Vale - West,2009,9429
41085,SA,Morphett Vale - West,2010,9405
41085,SA,Morphett Vale - West,2011,9367
41085,SA,Morphett Vale - West,2012,9358
41085,SA,Morphett Vale - West,2013,9333
41085,SA,Morphett Vale - West,2014,9320
41085,SA,Morphett Vale - West,2015,9286
41085,SA,Morphett Vale - West,2016,9298
41086,SA,Reynella,1991,9403
41086,SA,Reynella,1992,9727
41086,SA,Reynella,1993,9925
41086,SA,Reynella,1994,10011
41086,SA,Reynella,1995,10138
41086,SA,Reynella,1996,10227
41086,SA,Reynella,1997,10180
41086,SA,Reynella,1998,10179
41086,SA,Reynella,1999,10200
41086,SA,Reynella,2000,10191
41086,SA,Reynella,2001,10136
41086,SA,Reynella,2002,10054
41086,SA,Reynella,2003,10007
41086,SA,Reynella,2004,9991
41086,SA,Reynella,2005,9994
41086,SA,Reynella,2006,10028
41086,SA,Reynella,2007,10001
41086,SA,Reynella,2008,9964
41086,SA,Reynella,2009,9965
41086,SA,Reynella,2010,9984
41086,SA,Reynella,2011,9989
41086,SA,Reynella,2012,10074
41086,SA,Reynella,2013,10110
41086,SA,Reynella,2014,10162
41086,SA,Reynella,2015,10196
41086,SA,Reynella,2016,10214
41087,SA,Seaford (SA),1991,9740
41087,SA,Seaford (SA),1992,10624
41087,SA,Seaford (SA),1993,11604
41087,SA,Seaford (SA),1994,12697
41087,SA,Seaford (SA),1995,13417
41087,SA,Seaford (SA),1996,13778
41087,SA,Seaford (SA),1997,14070
41087,SA,Seaford (SA),1998,14396
41087,SA,Seaford (SA),1999,14614
41087,SA,Seaford (SA),2000,14761
41087,SA,Seaford (SA),2001,14981
41087,SA,Seaford (SA),2002,15055
41087,SA,Seaford (SA),2003,15174
41087,SA,Seaford (SA),2004,15357
41087,SA,Seaford (SA),2005,15583
41087,SA,Seaford (SA),2006,16008
41087,SA,Seaford (SA),2007,16448
41087,SA,Seaford (SA),2008,17117
41087,SA,Seaford (SA),2009,18025
41087,SA,Seaford (SA),2010,18654
41087,SA,Seaford (SA),2011,19429
41087,SA,Seaford (SA),2012,20147
41087,SA,Seaford (SA),2013,20767
41087,SA,Seaford (SA),2014,21520
41087,SA,Seaford (SA),2015,22273
41087,SA,Seaford (SA),2016,23201
41088,SA,Willunga,1991,2168
41088,SA,Willunga,1992,2329
41088,SA,Willunga,1993,2452
41088,SA,Willunga,1994,2630
41088,SA,Willunga,1995,2760
41088,SA,Willunga,1996,2868
41088,SA,Willunga,1997,2944
41088,SA,Willunga,1998,2969
41088,SA,Willunga,1999,3005
41088,SA,Willunga,2000,3111
41088,SA,Willunga,2001,3173
41088,SA,Willunga,2002,3159
41088,SA,Willunga,2003,3226
41088,SA,Willunga,2004,3265
41088,SA,Willunga,2005,3272
41088,SA,Willunga,2006,3312
41088,SA,Willunga,2007,3304
41088,SA,Willunga,2008,3313
41088,SA,Willunga,2009,3380
41088,SA,Willunga,2010,3398
41088,SA,Willunga,2011,3362
41088,SA,Willunga,2012,3372
41088,SA,Willunga,2013,3389
41088,SA,Willunga,2014,3417
41088,SA,Willunga,2015,3420
41088,SA,Willunga,2016,3419
41089,SA,Woodcroft,1991,4430
41089,SA,Woodcroft,1992,5461
41089,SA,Woodcroft,1993,6556
41089,SA,Woodcroft,1994,7500
41089,SA,Woodcroft,1995,8277
41089,SA,Woodcroft,1996,8820
41089,SA,Woodcroft,1997,9332
41089,SA,Woodcroft,1998,9850
41089,SA,Woodcroft,1999,10185
41089,SA,Woodcroft,2000,10577
41089,SA,Woodcroft,2001,10904
41089,SA,Woodcroft,2002,11093
41089,SA,Woodcroft,2003,11184
41089,SA,Woodcroft,2004,11171
41089,SA,Woodcroft,2005,11114
41089,SA,Woodcroft,2006,11194
41089,SA,Woodcroft,2007,11220
41089,SA,Woodcroft,2008,11280
41089,SA,Woodcroft,2009,11327
41089,SA,Woodcroft,2010,11335
41089,SA,Woodcroft,2011,11328
41089,SA,Woodcroft,2012,11348
41089,SA,Woodcroft,2013,11369
41089,SA,Woodcroft,2014,11354
41089,SA,Woodcroft,2015,11361
41089,SA,Woodcroft,2016,11350
41090,SA,Beverley,1991,7957
41090,SA,Beverley,1992,7814
41090,SA,Beverley,1993,7724
41090,SA,Beverley,1994,7561
41090,SA,Beverley,1995,7404
41090,SA,Beverley,1996,7246
41090,SA,Beverley,1997,7211
41090,SA,Beverley,1998,7174
41090,SA,Beverley,1999,7139
41090,SA,Beverley,2000,7103
41090,SA,Beverley,2001,7054
41090,SA,Beverley,2002,7091
41090,SA,Beverley,2003,7129
41090,SA,Beverley,2004,7165
41090,SA,Beverley,2005,7244
41090,SA,Beverley,2006,7342
41090,SA,Beverley,2007,7385
41090,SA,Beverley,2008,7409
41090,SA,Beverley,2009,7426
41090,SA,Beverley,2010,7444
41090,SA,Beverley,2011,7452
41090,SA,Beverley,2012,7532
41090,SA,Beverley,2013,7651
41090,SA,Beverley,2014,7829
41090,SA,Beverley,2015,8043
41090,SA,Beverley,2016,8246
41091,SA,Flinders Park,1991,13547
41091,SA,Flinders Park,1992,13474
41091,SA,Flinders Park,1993,13363
